,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
1548,10/13/12 10:00,Columbia,MD,US,triangle,600.0,10 minute,Driving down Broken Land Parkway heading south&#44 my fianc&eacute;e&#44 his cousin who was visiting from out of town and I noticed a formation of a,10/30/12,39.2402778,-76.83972220000001
1549,10/13/12 14:38,Denver,CO,US,other,900.0,15 minutes,Unidentified box looking object flying across Denver Metropolitan area under intelligent control.,10/30/12,39.7391667,-104.98416670000002
1550,10/13/12 15:00,Stockton Springs,ME,US,sphere,3.0,2-3 seconds,Bright glowing sphere moving across sky at extreme speed.,10/30/12,44.4894444,-68.8575
1551,10/13/12 18:00,Hamilton (Canada),ON,CA,unknown,0.0,0,Rocket type objects (summer 2012) in Southern Ontario on vertical course. (youtube links),2/18/13,43.25,-79.833333
1552,10/13/12 19:00,Pueblo,CO,US,oval,5.0,5 seconds,Greenish bluish object sphere that flashed in the dusk sky and then descended to the Arkansas River Bottom,10/30/12,38.2544444,-104.60861109999999
1553,10/13/12 19:00,Taos,NM,US,rectangle,10.0,10 seconds,Parallelogram shaped bright&#44 white light low on the horizon&#44 flashed twice.,10/30/12,36.4072222,-105.5725
1554,10/13/12 19:20,Pekin,IL,US,triangle,120.0,2 minutes,EIGHT ORANGE AND RED LIGHTS OVER PEKIN&#44 IL.,10/30/12,40.5675,-89.6405556
1555,10/13/12 20:00,Calgary (Canada),AB,CA,light,120.0,120 seconds,Bright light seen over calgary se,10/30/12,51.083333,-114.08333300000001
1556,10/13/12 20:22,Milford,CT,US,oval,900.0,15 minutes,Cluster of red/orange objects ascending into sky,10/30/12,41.2222222,-73.0569444
1557,10/13/12 20:26,Holyoke,MA,US,oval,1500.0,25 minutes,There was a faint dull silver green luminous oval object flying in a clockwise rotation&#44spanning over the river and neighboring houses.,10/30/12,42.2041667,-72.6166667
1558,10/13/12 20:30,Glasgow (Uk/Scotland),,GB,circle,300.0,5 minutes,Strange Orange Orb over Glasgow&#44 Scotland&#44 UK,10/30/12,55.833332999999996,-4.25
1559,10/13/12 20:30,Lemont,IL,US,oval,2400.0,40 minutes,MULTIPAL YELLOW-ORANGE LIGHTS RISING IN NORTHERN SKY THEN DRIFTING EAST,10/30/12,41.6736111,-88.0016667
1560,10/13/12 20:30,Milford,CT,US,circle,540.0,9 minutes,9 Orange Circles (Fireballs) seen traveling one group of 5 then 4 moving one at a time in same path,10/30/12,41.2222222,-73.0569444
1561,10/13/12 20:30,Milford,CT,US,light,900.0,15 minutes,Approx 30 lights in formation over Milford ct multiple parachutters at approx 8:30p.,10/30/12,41.2222222,-73.0569444
1562,10/13/12 20:40,Evergreen Park,IL,US,oval,300.0,5 minutes,Several bright copper-colored lights moving across the sky.,10/30/12,41.720555600000004,-87.7016667
1563,10/13/12 21:00,Cromwell,CT,US,cylinder,360.0,6 minutes,Nine objects&#44 fireball when viewed by the eye&#44 cylinderical when viewed through a camera&#44 flew in a straight line,10/30/12,41.595,-72.64583329999999
1564,10/13/12 21:00,Hudson,FL,US,circle,0.0,5,3 bright orange circles lights moving across sky,10/30/12,28.364166700000002,-82.6936111
1565,10/13/12 21:00,Waterbury,CT,US,fireball,300.0,5 minutes,Orange lights,10/30/12,41.5580556,-73.0519444
1566,10/13/12 21:15,York Springs,PA,US,oval,300.0,5 minutes,Saw 4 oval shape objects with orange/red lights.,10/30/12,40.008888899999995,-77.11583329999999
1567,10/13/12 21:21,Baton Rouge,LA,US,triangle,60.0,1 minute,There were two triangles&#44 each formed by three balls of fire/light. The balls appeared&#44 dissapeared&#44 reappeared and so on as the two tr,10/30/12,30.450555600000005,-91.1544444
1568,10/13/12 21:45,Mount Laurel,NJ,US,fireball,60.0,1 minute,At approximately 9:45pm EDT tonight&#44 I was driving home from work and spotted two orange light in the sky over Cemetary Road&#44 Mt. Laure,10/30/12,39.9338889,-74.89138890000001
1569,10/13/12 22:00,Isle Of Palms,SC,US,circle,180.0,3 minutes,12 Redish flying objects over Isle of Palms,10/30/12,32.786666700000005,-79.795
1570,10/13/12 22:05,Oregon City,OR,US,unknown,900.0,15 minutes,I was out taking my dog to go &quot;potty&quot; when I looked up at an object emitting a solid orange-ish light-travelling south to nor,10/30/12,45.3575,-122.60555559999999
1571,10/13/12 22:30,Seaford (Uk/England),,GB,light,600.0,10 minutes,Unusual set of 3 lights captured on camera,10/30/12,50.766667,0.1
1572,10/13/12 22:30,Tonbridge (Uk/England),,GB,fireball,2.0,2 seconds,Laying on sofa &#44noticed green ball very quickly descend into tree line.,10/30/12,51.183333000000005,0.283333
1573,10/13/12 22:54,Vineland (Canada),ON,,circle,2400.0,40 minutes,Tiny stars.,2/4/13,43.151355,-79.39277
1574,10/13/12 23:00,Ely,MN,US,light,0.0,current,Bright lights over 40&#44000 feet high stationary/hovering with occassional erratic movement&#44 not star&#44 plane&#44 or satelite.,10/30/12,47.9033333,-91.86694440000001
1575,10/13/12 23:00,Mountain Home,AR,US,light,900.0,10-15 minutes,Very bright red&#44 green&#44 white lights traveling south in an erratic manner directly over Hicks Creek,11/4/12,36.3352778,-92.385
1576,10/13/12 23:30,New Bern,NC,US,circle,120.0,2 minutes,2 red&#44 silent&#44 flying orbs,10/30/12,35.1083333,-77.0444444
1577,41196,Kingston,PA,US,light,300.0,5 minutes,There were orange lights in the sky. The ones in the front formed a triangle v formation and there were several bright orange lights/,10/30/12,41.2616667,-75.8972222
1578,10/13/13 0:00,Bloomington,MN,US,sphere,120.0,several minutes,Several blue and white orbs hovering just south of the airport.,10/23/13,44.8408333,-93.2980556
1579,10/13/13 2:59,Salt Lake City,UT,US,unknown,5.0,5 seconds,Bright flash in the sky followed by a distant explosion about 3 seconds later. It was not lightning. It was not a stormy night and ther,10/14/13,40.7608333,-111.89027779999999
1580,10/13/13 4:30,Toronto (Canada),ON,CA,fireball,3600.0,1 hour,Orange fireballs over Lake Ontario.  Geometric shapes.,10/14/13,43.666667,-79.416667
1581,10/13/13 5:01,Newark,TX,US,circle,10800.0,3 hours,Craft was low above trees circling lookin for something to pick up spraying white powder.,10/14/13,33.0011111,-97.4841667
1582,10/13/13 10:50,Santa Fe,NM,US,0,600.0,10 minutes,((HOAX??))  Some kind of aircraft with a HUGE wingspan was flying very low over my neighborhood in Santa Fe&#44 NM.,11/11/13,35.686944399999994,-105.93722220000001
1583,10/13/13 18:12,Afton,MO,,sphere,1200.0,20 minutes,As I watched the sunset I observed a large white sphere stationary to the south west of St.louis&#44 looked to be at least 40&#44000 feet&#44 ha,10/14/13,38.550608000000004,-90.33317199999999
1584,10/13/13 18:57,Council Bluffs,IA,US,formation,480.0,8 minutes,3 bright white amber lights forming a perfect triangle and moving into an arch without a vapor trail.,10/14/13,41.2619444,-95.8608333
1585,10/13/13 18:57,Council Bluffs,IA,US,light,480.0,8 minutes,Three white orange lights in the Western sky that formed a triangle then moved into a line before disappearing.,10/14/13,41.2619444,-95.8608333
1586,10/13/13 19:00,Irondequoit,NY,US,fireball,600.0,10 minutes,Fireball like objects floating in the sky.....same path.,10/14/13,43.213333299999995,-77.58
1587,10/13/13 19:00,Orange,NJ,US,light,1800.0,30+ minutes,Bright white light  (occasionally diming and becoming fully bright again) displaying odd movements over the SW skies of Orange&#44 NJ,10/14/13,40.7705556,-74.2330556
1588,10/13/13 19:30,Oswego,IL,US,circle,600.0,10 minutes,4 bright orbs in loose triangle over Oswego&#44 IL&#44 planets or hovering craft?,10/14/13,41.6827778,-88.3513889
1589,10/13/13 19:40,Mechanicsburg,PA,US,fireball,180.0,2-3 minutes,Ball of flames moving slowly across the night sky and witnessed by 4 people.,10/23/13,40.2141667,-77.0088889
1590,10/13/13 19:45,Pasadena,MD,US,circle,60.0,1 minute,Orange object with white streaks observed near BWI airport.,10/14/13,39.1072222,-76.5713889
1591,10/13/13 19:45,Spring Hill,FL,US,diamond,300.0,4-5 minutes,Five reddish objects in the sky moved from north to southest before going out of sight.,10/14/13,28.555555600000005,-82.4505556
1592,10/13/13 19:47,Spokane,WA,US,flash,900.0,8-15 minutes,I was on the phone in my front yard when I looked up in the sky and saw strobe lights on a craft for approx 10 sec and stopped then the,10/14/13,47.658888899999994,-117.425
1593,10/13/13 19:47,West Palm Beach,FL,US,light,25.0,20-25 seconds,Flashing stationery light streaks off.,10/14/13,26.705277799999998,-80.0366667
1594,10/13/13 20:00,Jefferson/Johnson Creek,WI,,light,1200.0,20 minutes,Saw abnormal lights over jefferson county,10/14/13,43.076113,-88.774271
1595,10/13/13 20:00,Sanford,FL,US,unknown,900.0,15 minutes,5 orange glowing objects in sky moving faster than commercial jets,10/23/13,28.8002778,-81.2733333
1596,10/13/13 20:30,Bushnell,FL,US,sphere,2700.0,45 minutes,Sphere shaped object&#44 5x brighter than a planet&#44 stationery for 45 min and then it was gone.  ((NUFORC Note:  Venus??  PD)),10/14/13,28.6647222,-82.1130556
1597,10/13/13 20:30,Raymond,OH,US,unknown,600.0,10 minutes,UFO&#44 all sorts of colored lights,10/14/13,40.3347222,-83.4658333
1598,10/13/13 20:40,Indianapolis,IN,US,circle,1200.0,20 minutes,Multiple round shapes moving slowly accross the sky&#44 west of Raceway road we watched as multiple abjects cross the sky with no distint,10/14/13,39.7683333,-86.1580556
1599,10/13/13 20:45,Gobles,MI,US,unknown,180.0,3 minutes,Bright light that stayed put then streaked away suddenly,10/14/13,42.360833299999996,-85.8794444
1600,10/13/13 20:59,Silverdale,WA,US,light,2640.0,5:44 minutes,Orange orbs&#44 lights in the night sky,10/23/13,47.644722200000004,-122.6936111
1601,10/13/13 21:15,Livonia,MI,US,triangle,55.0,45-55 seconds,On 10/13/2013 at approximately 9:15 pm I saw a black V-Shaped flying object with four rectangle white lights on each side. The size of,10/23/13,42.368333299999996,-83.3527778
1602,10/13/13 21:30,Regina (Canada),SK,CA,light,20.0,20 seconds,Four red lights in sky&#44 that faded and disapeared,10/14/13,50.45,-104.616667
1603,10/13/13 21:45,Ligonier,PA,US,light,180.0,3 minutes,Orange light disappeared after being flashed by laser,2/21/14,40.243055600000005,-79.23777779999999
1604,10/13/13 22:00,Walls,MS,US,light,240.0,3-4 minutes,While camping out on the 13th of oct anround 9:00 to 11:00 pm saw a light travling North to South. the object stayed in view for a peri,10/23/13,34.9577778,-90.1516667
1605,10/13/13 22:50,Fishers,IN,US,changing,60.0,1 minute,One light appeared in the NW traveling and changed into one object as it traveled SE,10/14/13,39.955555600000004,-86.01388890000001
1606,10/13/13 22:55,New York City (Brooklyn),NY,US,sphere,420.0,7 minutes,Glowing lights above Brooklyn.,10/14/13,40.7141667,-74.0063889
1607,10/13/13 23:00,Warren,MI,US,sphere,3.0,1-3 seconds,Very fast moving bright star-like light moving from @ 25-30 degrees to the western horizon then abruptly disappearing.  Not meteor.,10/14/13,42.4775,-83.0277778
1608,10/13/13 23:05,Kolhapur (India),,,triangle,3.0,2-3 seconds,Place: Kolhapur&#44 Maharashtra&#44 India Location:- Chandwani Hall&#44 Tarabai Park Time:- Indian standard time 23:05 (11:05 p.m. ) Lat,10/14/13,16.691308,74.244866
1609,10/13/13 23:30,Sheldon,IA,US,circle,300.0,5 minutes,Ashton&#44 Iowa sighting.,10/23/13,43.1811111,-95.8558333
1610,10/14/64 2:00,Bettendorf,TX,,other,0.0,don&#39t remember,I was 10 years old I was laying in my bed and I heard and felt a buzzing and vibration I looked out my bedroom window and I saw somethi,4/4/14,0.0,0.0
1611,10/14/65 21:00,Ponca City (South Of),OK,US,0,15.0,brief-15sec,SUDDENLY A BRILLIANT WHITE LIGHT LIT UP THE ENTIRE COUNTRY SIDE.  BRIGHTER THAN THE SUN. I GUESS AROUND A 1&#44000 FEET ABOVE GROUND&#44 COUL,8/30/99,36.7069444,-97.0852778
1612,10/14/74 16:30,Fulton,MO,US,diamond,60.0,1 minutes,I saw a golden orange diamond shaped object traveling south in the sky in mid october 1974 near Fulton MO,6/4/04,38.8466667,-91.9477778
1613,10/14/74 20:00,Oran,MO,US,0,15.0,15 seconds,Saw triangle shaped craft&#44 light on each corner&#44 low overhead&#44 few hundred feet above.  As craft went by saw light on top. Soft noise l,11/21/10,37.085,-89.6552778
1614,10/14/78 7:00,Atlanta,GA,US,disk,900.0,15 minutes,A saucer shaped ship was seen from about 50 yards away.  It hovered.,11/8/05,33.7488889,-84.3880556
1615,10/14/86 20:30,San Jose,CA,US,light,120.0,2 minutes,Red&#44 green and gold light amazes multiple witnesses over Santa Clara Valley,6/18/03,37.3394444,-121.8938889
1616,10/14/90 21:00,Reidsville,GA,US,oval,240.0,4 minutes,The craft was oval shaped&#44 with lights rotating in the middle of it and a green alien with bulging black eyes.,2/14/08,32.0866667,-82.1180556
1617,10/14/94 4:00,Goodlettsville,TN,US,changing,120.0,2 minutes,I saw what looked like a large orange fireball hovering&#44 it then shrunk to the size and color of a star.,10/28/02,36.3230556,-86.7133333
1618,10/14/94 19:30,Citra,FL,US,sphere,120.0,2 min,We saw a perfect  Spherical ball of light in the sky that  wasn&#39t the moon.,11/21/10,29.4116667,-82.11
1619,10/14/94 20:30,Cornersville,TN,US,circle,1200.0,5 to 20 minutes,Bright&#44 round&#44 white light flies over Coleman RD at night. 4 people saw that I know of. It was moving slow.,6/18/03,35.361388899999994,-86.83972220000001
1620,10/14/95 13:25,Des Moines,WA,US,0,120.0,2 min.,Man repts.&quot;long silver obj.&#44 seemed to roll&#44 alternated from silver to gray.&quot;  Had a &quot;red glow&quot; near tail&#44 released gold/yellow sparks.,11/2/99,47.4019444,-122.32305559999999
1621,10/14/95 20:05,Belmont,MI,US,triangle,1800.0,30 minutes,One large triangle craft&#44 20 small red&#44 clear&#44 and green lighted craft,2/12/04,43.0755556,-85.6091667
1622,10/14/95 22:30,Dayton,WA,US,0,5.0,5 sec.,Several young people witness &quot;lime-green&#44 glowing sphere&quot; descend from W to E in N sky&#44 disappear below hor.  Other repts.,11/2/99,46.3238889,-117.9713889
1623,10/14/95 22:30,Madison,WI,US,0,360.0,6 min.,Co. emerg. dispatch relays sighting of &quot;pointed&#44 oval obj.&quot; by family of 4.  When bright light dimmed&#44 &quot;spikes sticking out&quot; visible.,11/2/99,43.0730556,-89.4011111
1624,10/14/95 22:30,Sandpoint,ID,US,0,20.0,20 sec.,Man calls to report multiple witnesses to &quot;green fireball&quot; over WA&#44 ID&#44 MT.  Very strange object&#33,11/2/99,48.2766667,-116.5522222
1625,10/14/95 22:30,Spokane,WA,US,0,20.0,20 sec.,Empl. of KREM-TV calls regarding multiple sightings of bright green object w/ orange tail reported by multiple callers.,11/2/99,47.658888899999994,-117.425
1626,10/14/95 22:30,Troy,MT,US,0,2.0,2 sec.,Two women witness green obj&#44 &quot;size of full moon&#44&quot; fly directly toward them&#44 descend from SE.  Illuminated trees on top of mtn..,11/2/99,48.463333299999995,-115.8886111
1627,10/14/95 23:20,Abilene,KS,US,0,0.0,0,Man sees  very large &quot;three fingers wide&quot; obj move slowly across sky from N to SW. Had 4 lights in triangular pattern. Faint hum.,8/5/01,38.9172222,-97.2136111
1628,10/14/96 3:00,Gainesville,FL,US,circle,1800.0,30 min,My sister and I  both had a dream that a ufo was coming to Gainesville. They showed us around the ship&#44and the greys told us that they,8/30/99,29.651388899999997,-82.325
1629,10/14/97 16:00,Syracuse (North),NY,US,unknown,30.0,30 sec. max,4 Military planes fly past flying rod&#44  and information blackout still ocurring.,8/5/01,43.048055600000005,-76.1477778
1630,10/14/97 23:55,San Diego,CA,US,light,0.0,ongoing,I walked outside and there were a few stars that were twinkling. Which were in the configuration of ORION. I called my boyfriend outsid,1/28/99,32.7152778,-117.1563889
1631,10/14/98 1:45,South Eastern Coast (Republic Of Ireland),,,chevron,300.0,5 min,Was at a hotel on the southern coast of Ireland&#44 just enjoying the night air&#44 when a light appeared about 30 degrees off the horizon&#44,11/1/98,22.564254000000002,114.229432
1632,10/14/98 6:45,Winnipeg (Canada),MB,CA,sphere,3600.0,1hour,at 6:45am when l was heading off to work  my mom and l saw  5 large white spheres &#44they were moving  slowly in a circular  pattern,11/2/04,49.883333,-97.166667
1633,10/14/98 19:55,Otis,OR,US,other,3.0,3 seconds,From WSW to ENE&#44 crescent shaped object&#44blue&#44white in color. Slower than normal meteor speed.,11/1/98,45.02444439999999,-123.9452778
1634,10/14/98 19:55,Overton,NV,US,fireball,10.0,10 seconds,Approx. 7:55PM on 10/14/98 while travelling North-bound from Overton&#44 NV. I witnessed what appeared to be a &quot;falling star&quot; directly Nor,11/1/98,36.5433333,-114.44611110000001
1635,10/14/98 22:00,Tucson,AZ,US,oval,120.0,2 min.,At approx. 10:00 Pm&#44 we were sitting on the porch off an upstairs bedroom facing the eastern sky.  I was standing looking at the stars,11/19/98,32.2216667,-110.9258333
1636,10/14/99 8:30,Prescott,AZ,US,light,2700.0,45 min,Orange lights,10/19/99,34.54,-112.4677778
1637,10/14/99 14:00,Yonkers,NY,US,light,300.0,5 minutes,I was watching a star like object moving very slowly,10/19/99,40.9311111,-73.8991667
1638,10/14/99 16:30,Kingston (Canada),ON,CA,light,45.0,30-45 seconds,I was looking straight up at my TV antenna because my cable had become disconnected from the antenna.  I saw a small bright light glidi,12/2/00,44.233333,-76.483333
1639,10/14/99 20:15,El Paso,TX,US,triangle,1200.0,20 minutes,I WENT TO THE BACK YARD WITH THE DOG AND LOOKED AT THE MOON AS I WAS COMING BACK TOWARD THE HOUSE. THE MOON WAS IN THE SSW OF THE SKY A,10/19/99,31.758611100000003,-106.4863889
1640,10/14/99 20:20,Mead  (Near Spokane),WA,US,light,3.0,3 seconds,I just let my dog out and look up and saw a blue light. I assume it was a shooting star however: It seemed to low and slow. I was looki,10/19/99,47.7675,-117.3538889
